gu,dong,apt_name,deal_date,area_m2,floor,year_built,price_manwon,price_krw
노원구,하계동,한신1,2024-07-04,44.52,14.0,1988.0,45000.0,450000000.0
노원구,공릉동,풍림아파트A,2024-07-04,84.99,1.0,2001.0,71500.0,715000000.0
송파구,오금동,매그놀리아(1차),2024-07-04,80.09,4.0,2003.0,67000.0,670000000.0
송파구,가락동,헬리오시티,2024-07-04,84.99,29.0,2018.0,228000.0,2280000000.0
송파구,거여동,송파시그니처롯데캐슬,2024-07-04,59.98,22.0,2021.0,129000.0,1290000000.0
마포구,창전동,창전래미안,2024-07-04,59.94,18.0,1998.0,101500.0,1015000000.0
마포구,대흥동,마포자이2차,2024-07-04,84.95,3.0,2014.0,177500.0,1775000000.0
마포구,마포동,마포쌍용황금아파트,2024-07-04,84.9,15.0,2000.0,122000.0,1220000000.0
송파구,가락동,래미안파크팰리스,2024-07-04,59.968,4.0,2007.0,144000.0,1440000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2024-07-04,84.866,11.0,2022.0,177000.0,1770000000.0
노원구,상계동,상계1차현대아파트,2024-07-04,83.92,2.0,1993.0,54000.0,540000000.0
송파구,잠실동,우성아파트,2024-07-04,96.65,4.0,1981.0,218500.0,2185000000.0
노원구,상계동,소담빌,2024-07-04,14.65,7.0,2014.0,10200.0,102000000.0
마포구,신수동,신수동르끌레브아파트,2024-07-04,51.51,3.0,2023.0,59000.0,590000000.0
노원구,공릉동,대주파크빌아파트,2024-07-04,81.12,13.0,2003.0,66000.0,660000000.0
송파구,가락동,가락(1차)쌍용아파트,2024-07-04,84.69,7.0,1997.0,137500.0,1375000000.0
노원구,공릉동,청솔아파트9,2024-07-04,84.85,1.0,2000.0,64100.0,641000000.0
송파구,거여동,거여1단지,2024-07-04,49.8,7.0,1997.0,76300.0,763000000.0
노원구,월계동,롯데캐슬루나,2024-07-04,59.9927,2.0,2006.0,65000.0,650000000.0
송파구,장지동,송파파인타운8단지,2024-07-04,59.97,5.0,2008.0,111500.0,1115000000.0
마포구,도화동,도화동현대,2024-07-04,79.83,4.0,1996.0,110000.0,1100000000.0
송파구,문정동,파크하비오,2024-07-04,84.9942,5.0,2016.0,151000.0,1510000000.0
송파구,가락동,가락우성2,2024-07-04,84.95,9.0,2000.0,104000.0,1040000000.0
송파구,잠실동,아시아선수촌아파트,2024-07-04,151.008,10.0,1986.0,400000.0,4000000000.0
노원구,상계동,포레나노원,2024-07-04,84.9014,14.0,2020.0,120000.0,1200000000.0
송파구,신천동,파크리오,2024-07-04,59.86,23.0,2008.0,145000.0,1450000000.0
노원구,상계동,수락산벨리체,2024-07-04,114.92,14.0,2000.0,89000.0,890000000.0
송파구,방이동,올림픽선수기자촌1단지,2024-07-04,83.06,4.0,1988.0,195000.0,1950000000.0
송파구,송파동,가락삼익맨숀,2024-07-04,84.828,10.0,1984.0,151000.0,1510000000.0
송파구,잠실동,트리지움,2024-07-04,59.88,23.0,2007.0,200000.0,2000000000.0
송파구,신천동,장미1,2024-07-04,71.2,14.0,1979.0,185000.0,1850000000.0
송파구,송파동,한양아파트,2024-07-04,64.26,9.0,1983.0,133000.0,1330000000.0
노원구,월계동,동신,2024-07-03,71.83,8.0,1983.0,52000.0,520000000.0
마포구,대흥동,대흥동태영아파트,2024-07-03,114.93,6.0,1999.0,168500.0,1685000000.0
노원구,상계동,상계주공11(고층),2024-07-03,79.07,7.0,1988.0,79800.0,798000000.0
노원구,중계동,라이프,2024-07-03,115.65,10.0,1993.0,128000.0,1280000000.0
마포구,토정동,한강삼성,2024-07-03,59.97,9.0,1997.0,110000.0,1100000000.0
노원구,중계동,주공4,2024-07-03,59.39,14.0,1991.0,61500.0,615000000.0
마포구,연남동,코오롱,2024-07-03,84.936,14.0,2003.0,114000.0,1140000000.0
송파구,장지동,송파더센트레,2024-07-03,59.96,9.0,2013.0,112500.0,1125000000.0
송파구,신천동,파크리오,2024-07-03,35.24,12.0,2008.0,92000.0,920000000.0
송파구,송파동,래미안송파파인탑,2024-07-03,64.66,14.0,2012.0,150000.0,1500000000.0
노원구,하계동,장미(시영6),2024-07-03,39.78,2.0,1989.0,38000.0,380000000.0
송파구,송파동,가락삼익맨숀,2024-07-03,84.828,3.0,1984.0,148500.0,1485000000.0
송파구,방이동,올림픽선수기자촌3단지,2024-07-03,131.76,5.0,1988.0,297000.0,2970000000.0
송파구,가락동,가락(1차)쌍용아파트,2024-07-03,59.92,12.0,1997.0,119000.0,1190000000.0
송파구,거여동,e편한세상송파파크센트럴,2024-07-03,84.96,17.0,2021.0,138000.0,1380000000.0
노원구,상계동,상계우방유쉘,2024-07-03,146.17,2.0,2000.0,70000.0,700000000.0
마포구,상수동,래미안밤섬리베뉴Ⅱ,2024-07-03,84.82,14.0,2014.0,163000.0,1630000000.0
노원구,공릉동,태강아파트(아이파크),2024-07-03,49.6,9.0,1999.0,48400.0,484000000.0
송파구,신천동,파크리오,2024-07-03,144.77,10.0,2008.0,284000.0,2840000000.0
송파구,송파동,한양아파트,2024-07-03,64.26,9.0,1983.0,135000.0,1350000000.0
송파구,문정동,올림픽훼밀리타운,2024-07-03,84.705,1.0,1988.0,178000.0,1780000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2024-07-03,84.9,19.0,2000.0,152000.0,1520000000.0
마포구,신공덕동,펜트라우스,2024-07-03,115.78,5.0,2011.0,181000.0,1810000000.0
노원구,상계동,상계주공7(고층),2024-07-03,41.3,9.0,1988.0,50000.0,500000000.0
송파구,거여동,e편한세상송파파크센트럴,2024-07-03,84.96,28.0,2021.0,143000.0,1430000000.0
송파구,가락동,가락미륭아파트,2024-07-03,83.58,11.0,1986.0,115000.0,1150000000.0
송파구,신천동,파크리오,2024-07-03,84.79,17.0,2008.0,220000.0,2200000000.0
노원구,중계동,주공8,2024-07-03,49.72,10.0,1993.0,49500.0,495000000.0
송파구,잠실동,우성아파트,2024-07-03,131.08,4.0,1981.0,251000.0,2510000000.0
송파구,가락동,헬리오시티,2024-07-03,84.99,4.0,2018.0,180000.0,1800000000.0
노원구,월계동,주공2,2024-07-03,38.64,11.0,1992.0,29500.0,295000000.0
마포구,마포동,마포쌍용황금아파트,2024-07-03,59.9,19.0,2000.0,92500.0,925000000.0
노원구,월계동,한진한화그랑빌,2024-07-03,59.94,8.0,2002.0,69000.0,690000000.0
노원구,상계동,상계주공5(저층),2024-07-03,31.98,2.0,1987.0,51200.0,512000000.0
송파구,방이동,올림픽선수기자촌1단지,2024-07-03,83.06,3.0,1988.0,197000.0,1970000000.0
노원구,상계동,상계주공1(고층),2024-07-03,41.3,4.0,1988.0,41000.0,410000000.0
노원구,공릉동,한일휴니스빌,2024-07-03,13.62,13.0,2013.0,12800.0,128000000.0
노원구,월계동,성원(사슴4),2024-07-03,59.94,12.0,1995.0,51500.0,515000000.0
마포구,신수동,신촌숲아이파크,2024-07-03,59.751,23.0,2019.0,150000.0,1500000000.0
마포구,대흥동,마포그랑자이,2024-07-03,84.99,15.0,2020.0,179500.0,1795000000.0
마포구,현석동,밤섬예가클래식,2024-07-03,89.48,11.0,1989.0,159400.0,1594000000.0
노원구,상계동,포레나노원,2024-07-03,74.9561,10.0,2020.0,105000.0,1050000000.0
노원구,공릉동,태릉해링턴플레이스,2024-07-03,49.98,8.0,2022.0,66800.0,668000000.0
송파구,문정동,올림픽훼밀리타운,2024-07-03,117.585,12.0,1988.0,212000.0,2120000000.0
노원구,중계동,주공5,2024-07-03,44.94,10.0,1992.0,50000.0,500000000.0
마포구,공덕동,래미안공덕4차,2024-07-03,59.9,10.0,2005.0,130500.0,1305000000.0
노원구,상계동,벽산,2024-07-03,43.35,14.0,1989.0,35500.0,355000000.0
노원구,중계동,주공6,2024-07-03,44.1,7.0,1993.0,45000.0,450000000.0
노원구,중계동,중계무지개,2024-07-03,39.82,4.0,1991.0,38000.0,380000000.0
노원구,상계동,노원현대,2024-07-03,84.78,16.0,1997.0,68500.0,685000000.0
노원구,상계동,상계주공9(고층),2024-07-03,45.9,3.0,1988.0,38000.0,380000000.0
송파구,거여동,거여2단지효성아파트,2024-07-03,101.95,3.0,1997.0,125000.0,1250000000.0
노원구,중계동,동진,2024-07-03,38.79,3.0,1988.0,28000.0,280000000.0
마포구,성산동,성산시영(선경),2024-07-03,50.54,9.0,1986.0,93000.0,930000000.0
노원구,중계동,주공4,2024-07-03,45.77,9.0,1991.0,45900.0,459000000.0
송파구,신천동,파크리오,2024-07-03,59.86,3.0,2008.0,189000.0,1890000000.0
마포구,성산동,대원,2024-07-03,59.69,9.0,1999.0,65000.0,650000000.0
마포구,성산동,성산시영(대우),2024-07-03,50.03,6.0,1986.0,86500.0,865000000.0
마포구,아현동,마포래미안푸르지오1단지,2024-07-02,84.5978,4.0,2014.0,190000.0,1900000000.0
노원구,중계동,금호타운(583),2024-07-02,59.52,12.0,1997.0,52000.0,520000000.0
노원구,월계동,풍림아이원,2024-07-02,84.303,4.0,2005.0,79000.0,790000000.0
노원구,중계동,중계3우성,2024-07-02,84.87,6.0,1999.0,87000.0,870000000.0
송파구,신천동,잠실푸르지오월드마크,2024-07-02,108.32,28.0,2013.0,215000.0,2150000000.0
마포구,아현동,마포래미안푸르지오2단지,2024-07-02,84.3884,16.0,2014.0,190000.0,1900000000.0
송파구,문정동,올림픽훼밀리타운,2024-07-02,84.751,1.0,1988.0,177500.0,1775000000.0
노원구,중계동,주공5,2024-07-02,44.94,14.0,1992.0,49000.0,490000000.0
노원구,상계동,상계주공12(고층),2024-07-02,41.3,3.0,1988.0,40700.0,407000000.0
마포구,성산동,성산월드타운대림,2024-07-02,84.689,9.0,2004.0,89800.0,898000000.0
송파구,방이동,트리니엘,2024-07-02,33.3799,2.0,2021.0,40700.0,407000000.0
노원구,중계동,건영3,2024-07-02,84.9,1.0,1995.0,97000.0,970000000.0
마포구,중동,울트라월드컵(참누리),2024-07-02,84.9572,6.0,2006.0,104000.0,1040000000.0
마포구,성산동,성산월드타운대림,2024-07-02,84.689,5.0,2004.0,88000.0,880000000.0
노원구,중계동,현대1(4차),2024-07-02,77.15,6.0,1993.0,54000.0,540000000.0
노원구,상계동,상계주공11(고층),2024-07-02,60.5,7.0,1988.0,54800.0,548000000.0
마포구,공덕동,래미안공덕4차,2024-07-02,59.9,12.0,2005.0,129500.0,1295000000.0
마포구,신공덕동,신공덕1차삼성래미안1아파트,2024-07-02,114.75,3.0,2000.0,161500.0,1615000000.0
마포구,창전동,해모로,2024-07-02,83.871,5.0,2007.0,137000.0,1370000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2024-07-02,59.99,6.0,2022.0,144000.0,1440000000.0
노원구,중계동,중계그린1단지,2024-07-02,49.85,13.0,1990.0,52000.0,520000000.0
마포구,성산동,성산시영(유원),2024-07-02,59.43,14.0,1986.0,103000.0,1030000000.0
마포구,창전동,해모로,2024-07-02,83.85,19.0,2007.0,141000.0,1410000000.0
송파구,송파동,송파삼성래미안아파트,2024-07-02,126.4,15.0,2001.0,188000.0,1880000000.0
노원구,월계동,초안2,2024-07-02,49.6,2.0,1997.0,32000.0,320000000.0
노원구,월계동,한진한화그랑빌,2024-07-02,59.94,16.0,2002.0,69000.0,690000000.0
마포구,상암동,상암월드컵파크2단지,2024-07-02,59.92,7.0,2003.0,90000.0,900000000.0
노원구,공릉동,태릉해링턴플레이스,2024-07-02,49.98,10.0,2022.0,66800.0,668000000.0
노원구,월계동,현대,2024-07-02,84.98,1.0,2000.0,79000.0,790000000.0
노원구,상계동,상계주공10(고층),2024-07-02,49.94,15.0,1988.0,48500.0,485000000.0
노원구,월계동,한진한화그랑빌,2024-07-02,84.97,27.0,2002.0,85700.0,857000000.0
노원구,상계동,상계주공1(고층),2024-07-02,68.86,1.0,1988.0,62000.0,620000000.0
노원구,상계동,보람아파트,2024-07-02,68.99,10.0,1988.0,61000.0,610000000.0
송파구,방이동,올림픽선수기자촌3단지,2024-07-02,135.99,7.0,1988.0,270000.0,2700000000.0
마포구,상암동,상암월드컵파크5단지,2024-07-02,84.67,15.0,2005.0,120000.0,1200000000.0
송파구,신천동,파크리오,2024-07-02,59.95,16.0,2008.0,189500.0,1895000000.0
송파구,가락동,헬리오시티,2024-07-02,130.06,28.0,2018.0,322500.0,3225000000.0
송파구,가락동,동성아파트(103동),2024-07-02,81.36,3.0,2006.0,65000.0,650000000.0
송파구,송파동,래미안송파파인탑,2024-07-02,64.66,27.0,2012.0,150000.0,1500000000.0
송파구,신천동,파크리오,2024-07-02,84.9,10.0,2008.0,203000.0,2030000000.0
노원구,상계동,상계주공11(고층),2024-07-02,79.07,9.0,1988.0,88000.0,880000000.0
송파구,장지동,위례24단지(꿈에그린),2024-07-02,51.82,10.0,2013.0,100300.0,1003000000.0
송파구,잠실동,우성아파트,2024-07-02,131.08,2.0,1981.0,249000.0,2490000000.0
송파구,신천동,파크리오,2024-07-02,35.24,3.0,2008.0,92500.0,925000000.0
송파구,문정동,올림픽훼밀리타운,2024-07-02,84.751,1.0,1988.0,177500.0,1775000000.0
송파구,가락동,헬리오시티,2024-07-02,110.66,13.0,2018.0,266000.0,2660000000.0
노원구,공릉동,삼익아파트,2024-07-02,59.89,15.0,1997.0,51000.0,510000000.0
송파구,가락동,헬리오시티,2024-07-02,39.12,2.0,2018.0,119900.0,1199000000.0
송파구,장지동,송파파인타운5단지,2024-07-02,84.93,10.0,2008.0,143500.0,1435000000.0
송파구,가락동,헬리오시티,2024-07-02,110.66,27.0,2018.0,260000.0,2600000000.0
송파구,신천동,파크리오,2024-07-02,84.9,13.0,2008.0,212000.0,2120000000.0
송파구,오금동,상아2차아파트,2024-07-02,84.98,11.0,1988.0,115000.0,1150000000.0
송파구,풍납동,한강극동,2024-07-02,114.76,2.0,1995.0,126000.0,1260000000.0
송파구,문정동,올림픽훼밀리타운,2024-07-02,117.585,2.0,1988.0,196500.0,1965000000.0
송파구,방이동,올림픽선수기자촌2단지,2024-07-02,131.76,6.0,1988.0,276500.0,2765000000.0
송파구,잠실동,리센츠,2024-07-02,124.22,11.0,2008.0,329000.0,3290000000.0
송파구,문정동,건영1,2024-07-02,84.39,9.0,1996.0,117500.0,1175000000.0
마포구,염리동,마포자이,2024-07-01,84.692,18.0,2003.0,186800.0,1868000000.0
노원구,중계동,삼성,2024-07-01,114.49,16.0,1999.0,89500.0,895000000.0
송파구,신천동,장미1,2024-07-01,155.22,13.0,1979.0,295000.0,2950000000.0
노원구,상계동,중계센트럴파크,2024-07-01,84.75,11.0,2016.0,83000.0,830000000.0
송파구,잠실동,레이크팰리스,2024-07-01,84.82,21.0,2006.0,229000.0,2290000000.0
노원구,상계동,보람아파트,2024-07-01,68.99,12.0,1988.0,60900.0,609000000.0
송파구,잠실동,레이크팰리스,2024-07-01,84.82,26.0,2006.0,226000.0,2260000000.0
마포구,아현동,삼환나띠르빌,2024-07-01,84.9,8.0,2003.0,107000.0,1070000000.0
노원구,공릉동,태강아파트(아이파크),2024-07-01,49.6,2.0,1999.0,48000.0,480000000.0
송파구,풍납동,현대리버빌2지구,2024-07-01,40.95,15.0,1999.0,54000.0,540000000.0
송파구,잠실동,트리지움,2024-07-01,59.88,12.0,2007.0,200000.0,2000000000.0
송파구,잠실동,잠실엘스,2024-07-01,59.96,23.0,2008.0,206000.0,2060000000.0
송파구,잠실동,트리지움,2024-07-01,84.83,13.0,2007.0,230000.0,2300000000.0
마포구,중동,마포중동현대,2024-07-01,59.88,2.0,2001.0,70000.0,700000000.0
송파구,방이동,인택파크랜드,2024-07-01,98.05,4.0,2004.0,105000.0,1050000000.0
노원구,월계동,성원(사슴4),2024-07-01,59.94,6.0,1995.0,54800.0,548000000.0
송파구,송파동,래미안송파파인탑,2024-07-01,71.73,12.0,2012.0,171000.0,1710000000.0
송파구,장지동,송파파인타운3단지,2024-07-01,84.98,14.0,2008.0,117500.0,1175000000.0
마포구,도화동,현대홈타운,2024-07-01,84.95,12.0,2000.0,120000.0,1200000000.0
송파구,잠실동,우성아파트,2024-07-01,96.04,5.0,1981.0,210000.0,2100000000.0
노원구,중계동,주공6,2024-07-01,44.1,12.0,1993.0,46000.0,460000000.0
노원구,상계동,상계주공13(고층),2024-07-01,45.9,9.0,1989.0,34000.0,340000000.0
송파구,가락동,대림,2024-07-01,84.11,7.0,1988.0,120000.0,1200000000.0
마포구,대흥동,마포그랑자이(2단지),2024-07-01,84.98,8.0,2020.0,175000.0,1750000000.0
노원구,하계동,한신1,2024-07-01,27.0,14.0,1988.0,30000.0,300000000.0
마포구,상수동,래미안밤섬리베뉴Ⅱ,2024-07-01,59.86,6.0,2014.0,131500.0,1315000000.0
송파구,오금동,송파레미니스2단지,2024-07-01,84.82,5.0,2018.0,122000.0,1220000000.0
마포구,용강동,마포용강삼성래미안,2024-07-01,84.2,16.0,2003.0,165500.0,1655000000.0
송파구,잠실동,레이크팰리스,2024-07-01,84.82,19.0,2006.0,225500.0,2255000000.0
노원구,상계동,상계주공1(고층),2024-07-01,59.28,3.0,1988.0,52000.0,520000000.0
송파구,장지동,위례24단지(꿈에그린),2024-07-01,51.77,11.0,2013.0,100000.0,1000000000.0
노원구,중계동,주공10,2024-07-01,58.14,5.0,1995.0,67000.0,670000000.0
노원구,상계동,상계주공3(고층),2024-07-01,84.2,13.0,1987.0,104700.0,1047000000.0
노원구,상계동,포레나노원,2024-07-01,59.9866,6.0,2020.0,89000.0,890000000.0
노원구,상계동,상계주공11(고층),2024-07-01,68.86,7.0,1988.0,66300.0,663000000.0
마포구,상암동,DMC상암센트럴파크2단지,2024-07-01,36.69,1.0,2009.0,55000.0,550000000.0
송파구,풍납동,현대1,2024-07-01,83.02,7.0,1995.0,123000.0,1230000000.0
마포구,아현동,마포래미안푸르지오4단지,2024-07-01,84.8919,4.0,2014.0,185000.0,1850000000.0
노원구,중계동,건영3,2024-07-01,84.9,2.0,1995.0,106800.0,1068000000.0
송파구,잠실동,아시아선수촌아파트,2024-07-01,151.008,7.0,1986.0,393000.0,3930000000.0
송파구,방이동,올림픽선수기자촌3단지,2024-07-01,83.06,3.0,1988.0,196000.0,1960000000.0
송파구,풍납동,잠실올림픽공원아이파크,2024-07-01,75.99,8.0,2019.0,170000.0,1700000000.0
노원구,상계동,한신4차,2024-07-01,84.84,12.0,1995.0,57000.0,570000000.0
노원구,월계동,동신,2024-07-01,92.84,5.0,1983.0,66000.0,660000000.0
노원구,상계동,상계대림e편한세상,2024-07-01,83.87,9.0,2002.0,62000.0,620000000.0
송파구,풍납동,잠실올림픽공원아이파크,2024-07-01,84.95,22.0,2019.0,183000.0,1830000000.0
노원구,중계동,건영2,2024-07-01,84.96,1.0,1991.0,68000.0,680000000.0
노원구,상계동,상계주공6(고층),2024-07-01,58.01,7.0,1988.0,62000.0,620000000.0
노원구,중계동,상아,2024-07-01,84.97,14.0,1989.0,82000.0,820000000.0
마포구,아현동,마포래미안푸르지오1단지,2024-07-01,84.5978,11.0,2014.0,180000.0,1800000000.0
노원구,상계동,한신2차,2024-07-01,84.92,15.0,1988.0,56500.0,565000000.0
마포구,상암동,상암월드컵파크12단지,2024-07-01,114.72,10.0,2010.0,122500.0,1225000000.0
노원구,상계동,상계주공11(고층),2024-07-01,60.5,2.0,1988.0,52850.0,528500000.0
마포구,상암동,상암월드컵파크4단지,2024-07-01,84.66,22.0,2006.0,125000.0,1250000000.0
송파구,가락동,극동,2024-07-01,84.96,15.0,1984.0,134500.0,1345000000.0
송파구,신천동,파크리오,2024-06-30,121.63,20.0,2008.0,270000.0,2700000000.0
송파구,거여동,우방1,2024-06-30,114.72,9.0,1999.0,107000.0,1070000000.0
송파구,가락동,헬리오시티,2024-06-30,84.99,16.0,2018.0,220000.0,2200000000.0
마포구,대흥동,대흥동태영아파트,2024-06-30,59.4,1.0,1999.0,104500.0,1045000000.0
노원구,중계동,주공5,2024-06-30,76.51,10.0,1992.0,93000.0,930000000.0
마포구,염리동,마포자이더센트리지(102동~112동),2024-06-30,84.866,3.0,2022.0,170000.0,1700000000.0
송파구,가락동,가락(1차)쌍용아파트,2024-06-30,84.69,20.0,1997.0,132000.0,1320000000.0
노원구,하계동,학여울청구,2024-06-30,113.51,18.0,1999.0,88000.0,880000000.0
노원구,상계동,보람아파트,2024-06-30,68.99,7.0,1988.0,58500.0,585000000.0
송파구,가락동,헬리오시티,2024-06-30,99.6,25.0,2018.0,239000.0,2390000000.0
노원구,월계동,월계센트럴아이파크,2024-06-30,59.99,18.0,2020.0,80000.0,800000000.0
송파구,가락동,극동,2024-06-30,84.96,8.0,1984.0,138000.0,1380000000.0
송파구,장지동,송파파인타운7단지,2024-06-30,84.94,3.0,2007.0,124000.0,1240000000.0
송파구,신천동,파크리오,2024-06-30,59.64,27.0,2008.0,190000.0,1900000000.0
노원구,공릉동,풍림아파트A,2024-06-30,59.94,18.0,2001.0,64400.0,644000000.0
마포구,신공덕동,펜트라우스,2024-06-30,104.29,7.0,2011.0,157000.0,1570000000.0
마포구,노고산동,현대벤처빌,2024-06-30,41.96,5.0,2002.0,30000.0,300000000.0
송파구,가락동,래미안파크팰리스,2024-06-30,59.968,12.0,2007.0,143500.0,1435000000.0
마포구,성산동,성산시영(대우),2024-06-30,50.03,13.0,1986.0,88000.0,880000000.0
송파구,오금동,반석블레스빌,2024-06-30,83.15,3.0,2002.0,83900.0,839000000.0
송파구,풍납동,잠실올림픽공원아이파크,2024-06-30,75.91,26.0,2019.0,175000.0,1750000000.0
송파구,송파동,송파삼성래미안아파트,2024-06-29,105.99,4.0,2001.0,160000.0,1600000000.0
노원구,상계동,상계주공14(고층),2024-06-29,49.94,9.0,1989.0,46500.0,465000000.0
노원구,중계동,신동아(366),2024-06-29,115.35,3.0,1993.0,118500.0,1185000000.0
노원구,공릉동,태강아파트(아이파크),2024-06-29,49.6,12.0,1999.0,49800.0,498000000.0
노원구,중계동,청구(366),2024-06-29,115.47,6.0,1993.0,134300.0,1343000000.0
마포구,신수동,신촌숲아이파크,2024-06-29,59.376,22.0,2019.0,147000.0,1470000000.0
송파구,신천동,파크리오,2024-06-29,84.79,6.0,2008.0,229000.0,2290000000.0
송파구,가락동,헬리오시티,2024-06-29,39.12,10.0,2018.0,127800.0,1278000000.0
송파구,문정동,파크하비오,2024-06-29,84.9072,16.0,2016.0,159000.0,1590000000.0
노원구,상계동,상계주공9(고층),2024-06-29,41.3,4.0,1988.0,40000.0,400000000.0
노원구,중계동,중계그린1단지,2024-06-29,49.5,4.0,1990.0,50000.0,500000000.0
노원구,상계동,상계주공9(고층),2024-06-29,45.9,1.0,1988.0,35300.0,353000000.0
송파구,가락동,헬리오시티,2024-06-29,39.1,9.0,2018.0,123450.0,1234500000.0
노원구,중계동,경남,2024-06-29,50.97,9.0,1989.0,49500.0,495000000.0
송파구,신천동,장미2,2024-06-29,82.45,12.0,1979.0,205000.0,2050000000.0
노원구,상계동,은빛2단지,2024-06-29,59.95,13.0,1998.0,49800.0,498000000.0
마포구,현석동,래미안웰스트림,2024-06-29,84.98,9.0,2016.0,170000.0,1700000000.0
노원구,중계동,상아,2024-06-29,72.73,15.0,1989.0,70000.0,700000000.0
마포구,아현동,마포래미안푸르지오2단지,2024-06-29,59.9656,13.0,2014.0,151000.0,1510000000.0
노원구,공릉동,풍림아파트A,2024-06-29,59.94,18.0,2001.0,66500.0,665000000.0
마포구,하중동,한강밤섬자이,2024-06-29,168.15,21.0,2010.0,315000.0,3150000000.0
노원구,월계동,주공2,2024-06-29,59.97,10.0,1992.0,55000.0,550000000.0
노원구,중계동,양지마을(대림)1,2024-06-29,84.9,10.0,1998.0,92000.0,920000000.0
송파구,거여동,송파시그니처롯데캐슬,2024-06-29,59.98,8.0,2021.0,122000.0,1220000000.0
송파구,신천동,파크리오,2024-06-29,35.24,10.0,2008.0,93700.0,937000000.0
송파구,거여동,거여1단지,2024-06-29,49.8,4.0,1997.0,74000.0,740000000.0
노원구,상계동,상계주공6(고층),2024-06-29,59.39,12.0,1988.0,64800.0,648000000.0
송파구,신천동,파크리오,2024-06-29,59.86,21.0,2008.0,195000.0,1950000000.0
송파구,거여동,현대1차,2024-06-29,70.38,1.0,1992.0,86000.0,860000000.0
송파구,오금동,상아2차아파트,2024-06-29,50.72,12.0,1988.0,84500.0,845000000.0
송파구,신천동,파크리오,2024-06-29,84.9,20.0,2008.0,210000.0,2100000000.0
송파구,문정동,올림픽훼밀리타운,2024-06-29,158.705,1.0,1988.0,240000.0,2400000000.0
송파구,문정동,문정대우푸르지오2차,2024-06-29,59.3,6.0,2001.0,90000.0,900000000.0
송파구,오금동,송파두산위브,2024-06-29,59.9823,7.0,2019.0,99000.0,990000000.0
마포구,성산동,성산시영(대우),2024-06-29,50.03,8.0,1986.0,89000.0,890000000.0
송파구,풍납동,동아한가람1,2024-06-29,84.38,4.0,1995.0,99500.0,995000000.0
송파구,가락동,가락쌍용(2차),2024-06-29,84.42,4.0,1999.0,118500.0,1185000000.0
노원구,상계동,상계주공13(고층),2024-06-29,45.9,3.0,1989.0,34700.0,347000000.0
노원구,상계동,상계주공13(고층),2024-06-29,45.9,11.0,1989.0,35500.0,355000000.0
송파구,신천동,잠실푸르지오월드마크,2024-06-29,84.39,12.0,2013.0,168000.0,1680000000.0
노원구,중계동,주공2,2024-06-29,44.52,2.0,1992.0,34000.0,340000000.0
노원구,월계동,월계센트럴아이파크,2024-06-29,84.99,4.0,2020.0,92000.0,920000000.0
마포구,현석동,래미안웰스트림,2024-06-29,59.96,1.0,2016.0,128000.0,1280000000.0
마포구,도화동,마포동원베네스트,2024-06-29,58.65,9.0,2010.0,105000.0,1050000000.0
노원구,상계동,미라보(성림),2024-06-29,84.5,2.0,2006.0,49500.0,495000000.0
노원구,월계동,사슴3,2024-06-29,49.5,11.0,1995.0,43000.0,430000000.0
송파구,가락동,우성,2024-06-29,43.79,11.0,1986.0,89500.0,895000000.0
송파구,잠실동,잠실엘스,2024-06-29,84.8,8.0,2008.0,257500.0,2575000000.0
송파구,가락동,헬리오시티,2024-06-29,84.96,12.0,2018.0,210000.0,2100000000.0
송파구,잠실동,트리지움,2024-06-29,84.83,6.0,2007.0,228000.0,2280000000.0
노원구,월계동,초안산쌍용스윗닷홈,2024-06-29,84.69,1.0,2006.0,59500.0,595000000.0
송파구,신천동,장미1,2024-06-29,82.45,11.0,1979.0,210000.0,2100000000.0
노원구,중계동,건영3,2024-06-29,84.9,1.0,1995.0,99500.0,995000000.0
노원구,월계동,초안1,2024-06-29,49.6,8.0,1998.0,36700.0,367000000.0
노원구,상계동,상계주공16(고층),2024-06-29,58.01,3.0,1988.0,47500.0,475000000.0
송파구,신천동,파크리오,2024-06-29,144.77,28.0,2008.0,290000.0,2900000000.0
송파구,가락동,가락(1차)쌍용아파트,2024-06-29,84.69,12.0,1997.0,140000.0,1400000000.0
송파구,잠실동,잠실엘스,2024-06-29,59.96,22.0,2008.0,209000.0,2090000000.0
송파구,석촌동,잠실한솔,2024-06-29,59.88,8.0,2000.0,123000.0,1230000000.0
송파구,가락동,래미안파크팰리스,2024-06-29,59.968,12.0,2007.0,142000.0,1420000000.0
송파구,잠실동,레이크팰리스,2024-06-29,59.97,24.0,2006.0,193000.0,1930000000.0
마포구,성산동,성산시영(선경),2024-06-29,50.54,12.0,1986.0,93000.0,930000000.0
송파구,거여동,현대1차,2024-06-29,70.38,1.0,1992.0,86000.0,860000000.0
송파구,가락동,가락(1차)쌍용아파트,2024-06-29,59.92,23.0,1997.0,115000.0,1150000000.0
송파구,신천동,파크리오,2024-06-29,84.9,2.0,2008.0,203000.0,2030000000.0
송파구,방이동,올림픽선수기자촌2단지,2024-06-29,126.18,11.0,1988.0,277000.0,2770000000.0
송파구,방이동,올림픽선수기자촌2단지,2024-06-29,163.44,3.0,1988.0,319000.0,3190000000.0
