시군구,도로명코드,도로명,영문도로명,읍면동일련번호,시도명,시군구명,읍면동구분,읍면동코드,읍면동명,상위도로코드,상위도로명,폐지구분,변경이력사유,변경이력정보,영문시도명,영문시군구명,영문읍면동명,고시일자,말소일자
11440,4139534,월드컵북로38가길,World Cup buk-ro 38ga-gil,1,서울특별시,마포구,1,126.0,중동,,,0,,,Seoul,Mapo-gu,Jung-dong,20100617.0,
11440,4139535,월드컵북로38길,World Cup buk-ro 38-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139535,월드컵북로38길,World Cup buk-ro 38-gil,1,서울특별시,마포구,1,126.0,중동,,,0,,,Seoul,Mapo-gu,Jung-dong,20100617.0,
11440,4139536,월드컵북로38나길,World Cup buk-ro 38na-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139536,월드컵북로38나길,World Cup buk-ro 38na-gil,1,서울특별시,마포구,1,126.0,중동,,,0,,,Seoul,Mapo-gu,Jung-dong,20100617.0,
11440,4139537,월드컵북로42가길,World Cup buk-ro 42ga-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139537,월드컵북로42가길,World Cup buk-ro 42ga-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139539,월드컵북로42나길,World Cup buk-ro 42na-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139539,월드컵북로42나길,World Cup buk-ro 42na-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139540,월드컵북로42다길,World Cup buk-ro 42da-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139540,월드컵북로42다길,World Cup buk-ro 42da-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139541,월드컵북로42라길,World Cup buk-ro 42ra-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139541,월드컵북로42라길,World Cup buk-ro 42ra-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139542,월드컵북로43길,World Cup buk-ro 43-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139542,월드컵북로43길,World Cup buk-ro 43-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139543,월드컵북로44길,World Cup buk-ro 44-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139543,월드컵북로44길,World Cup buk-ro 44-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139544,월드컵북로45길,World Cup buk-ro 45-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139544,월드컵북로45길,World Cup buk-ro 45-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139545,월드컵북로47길,World Cup buk-ro 47-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139545,월드컵북로47길,World Cup buk-ro 47-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139546,월드컵북로48길,World Cup buk-ro 48-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139546,월드컵북로48길,World Cup buk-ro 48-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139547,월드컵북로4길,World Cup buk-ro 4-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139547,월드컵북로4길,World Cup buk-ro 4-gil,1,서울특별시,마포구,1,121.0,동교동,,,0,,,Seoul,Mapo-gu,Donggyo-dong,20100617.0,
11440,4139548,월드컵북로50길,World Cup buk-ro 50-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139548,월드컵북로50길,World Cup buk-ro 50-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139549,월드컵북로54길,World Cup buk-ro 54-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139549,월드컵북로54길,World Cup buk-ro 54-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139550,월드컵북로56길,World Cup buk-ro 56-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139550,월드컵북로56길,World Cup buk-ro 56-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139552,월드컵북로5가길,World Cup buk-ro 5ga-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139552,월드컵북로5가길,World Cup buk-ro 5ga-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139553,월드컵북로5길,World Cup buk-ro 5-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139553,월드컵북로5길,World Cup buk-ro 5-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139554,월드컵북로5나길,World Cup buk-ro 5na-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139554,월드컵북로5나길,World Cup buk-ro 5na-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139555,월드컵북로60길,World Cup buk-ro 60-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139555,월드컵북로60길,World Cup buk-ro 60-gil,1,서울특별시,마포구,1,127.0,상암동,,,0,,,Seoul,Mapo-gu,Sangam-dong,20100617.0,
11440,4139557,월드컵북로6길,World Cup buk-ro 6-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139557,월드컵북로6길,World Cup buk-ro 6-gil,1,서울특별시,마포구,1,121.0,동교동,,,0,,,Seoul,Mapo-gu,Donggyo-dong,20100617.0,
11440,4139557,월드컵북로6길,World Cup buk-ro 6-gil,2,서울특별시,마포구,1,124.0,연남동,,,0,,,Seoul,Mapo-gu,Yeonnam-dong,20100617.0,
11440,4139558,월드컵북로7길,World Cup buk-ro 7-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139558,월드컵북로7길,World Cup buk-ro 7-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139558,월드컵북로7길,World Cup buk-ro 7-gil,2,서울특별시,마포구,1,125.0,성산동,,,0,,,Seoul,Mapo-gu,Seongsan-dong,20100617.0,
11440,4139559,월드컵북로8길,World Cup buk-ro 8-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139559,월드컵북로8길,World Cup buk-ro 8-gil,1,서울특별시,마포구,1,124.0,연남동,,,0,,,Seoul,Mapo-gu,Yeonnam-dong,20100617.0,
11440,4139560,월드컵북로9길,World Cup buk-ro 9-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139560,월드컵북로9길,World Cup buk-ro 9-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139560,월드컵북로9길,World Cup buk-ro 9-gil,2,서울특별시,마포구,1,125.0,성산동,,,0,,,Seoul,Mapo-gu,Seongsan-dong,20100617.0,
11440,4139562,임정로11길,Imjeong-ro 11-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139562,임정로11길,Imjeong-ro 11-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139563,임정로13길,Imjeong-ro 13-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139563,임정로13길,Imjeong-ro 13-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139564,임정로15길,Imjeong-ro 15-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139564,임정로15길,Imjeong-ro 15-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139565,임정로17길,Imjeong-ro 17-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139565,임정로17길,Imjeong-ro 17-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139566,임정로19길,Imjeong-ro 19-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139566,임정로19길,Imjeong-ro 19-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139567,임정로21길,Imjeong-ro 21-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139567,임정로21길,Imjeong-ro 21-gil,1,서울특별시,마포구,1,103.0,신공덕동,,,0,,,Seoul,Mapo-gu,Singongdeok-dong,20100617.0,
11440,4139568,임정로25길,Imjeong-ro 25-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139568,임정로25길,Imjeong-ro 25-gil,1,서울특별시,마포구,1,102.0,공덕동,,,0,,,Seoul,Mapo-gu,Gongdeok-dong,20100617.0,
11440,4139569,잔다리로2길,Jandari-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139569,잔다리로2길,Jandari-ro 2-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139570,잔다리로3길,Jandari-ro 3-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139570,잔다리로3길,Jandari-ro 3-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139571,잔다리로3안길,Jandari-ro 3an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139571,잔다리로3안길,Jandari-ro 3an-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139572,잔다리로6길,Jandari-ro 6-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139572,잔다리로6길,Jandari-ro 6-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139573,잔다리로7길,Jandari-ro 7-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139573,잔다리로7길,Jandari-ro 7-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139574,잔다리로7안길,Jandari-ro 7an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139574,잔다리로7안길,Jandari-ro 7an-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139575,잔다리로9길,Jandari-ro 9-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139575,잔다리로9길,Jandari-ro 9-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139577,창전로2길,Changjeon-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139577,창전로2길,Changjeon-ro 2-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139578,큰우물로2길,Keunumul-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139578,큰우물로2길,Keunumul-ro 2-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139579,큰우물로4길,Keunumul-ro 4-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139579,큰우물로4길,Keunumul-ro 4-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139580,토정로11길,Tojeong-ro 11-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139580,토정로11길,Tojeong-ro 11-gil,1,서울특별시,마포구,1,115.0,상수동,,,0,,,Seoul,Mapo-gu,Sangsu-dong,20100617.0,
11440,4139581,토정로14길,Tojeong-ro 14-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139581,토정로14길,Tojeong-ro 14-gil,1,서울특별시,마포구,1,113.0,구수동,,,0,,,Seoul,Mapo-gu,Gusu-dong,20100617.0,
11440,4139581,토정로14길,Tojeong-ro 14-gil,2,서울특별시,마포구,1,117.0,신정동,,,0,,,Seoul,Mapo-gu,Sinjeong-dong,20100617.0,
11440,4139582,토정로15길,Tojeong-ro 15-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139582,토정로15길,Tojeong-ro 15-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139583,토정로15안길,Tojeong-ro 15an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139583,토정로15안길,Tojeong-ro 15an-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139584,토정로16길,Tojeong-ro 16-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139584,토정로16길,Tojeong-ro 16-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139584,토정로16길,Tojeong-ro 16-gil,2,서울특별시,마포구,1,112.0,현석동,,,0,,,Seoul,Mapo-gu,Hyeonseok-dong,20100617.0,
11440,4139585,토정로17길,Tojeong-ro 17-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139585,토정로17길,Tojeong-ro 17-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139586,토정로17안길,Tojeong-ro 17an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139586,토정로17안길,Tojeong-ro 17an-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139587,토정로18길,Tojeong-ro 18-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139587,토정로18길,Tojeong-ro 18-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139587,토정로18길,Tojeong-ro 18-gil,2,서울특별시,마포구,1,112.0,현석동,,,0,,,Seoul,Mapo-gu,Hyeonseok-dong,20100617.0,
11440,4139589,토정로22길,Tojeong-ro 22-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139589,토정로22길,Tojeong-ro 22-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139589,토정로22길,Tojeong-ro 22-gil,2,서울특별시,마포구,1,112.0,현석동,,,0,,,Seoul,Mapo-gu,Hyeonseok-dong,20100617.0,
11440,4139590,토정로23길,Tojeong-ro 23-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139590,토정로23길,Tojeong-ro 23-gil,1,서울특별시,마포구,1,111.0,신수동,,,0,,,Seoul,Mapo-gu,Sinsu-dong,20100617.0,
11440,4139591,토정로25길,Tojeong-ro 25-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139591,토정로25길,Tojeong-ro 25-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139591,토정로25길,Tojeong-ro 25-gil,2,서울특별시,마포구,1,108.0,대흥동,,,0,,,Seoul,Mapo-gu,Daeheung-dong,20100617.0,
11440,4139592,토정로25안길,Tojeong-ro 25an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139592,토정로25안길,Tojeong-ro 25an-gil,1,서울특별시,마포구,1,108.0,대흥동,,,0,,,Seoul,Mapo-gu,Daeheung-dong,20100617.0,
11440,4139593,토정로27길,Tojeong-ro 27-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139593,토정로27길,Tojeong-ro 27-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139596,토정로2길,Tojeong-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139596,토정로2길,Tojeong-ro 2-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139597,토정로31길,Tojeong-ro 31-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139597,토정로31길,Tojeong-ro 31-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139597,토정로31길,Tojeong-ro 31-gil,2,서울특별시,마포구,1,108.0,대흥동,,,0,,,Seoul,Mapo-gu,Daeheung-dong,20100617.0,
11440,4139597,토정로31길,Tojeong-ro 31-gil,3,서울특별시,마포구,1,109.0,염리동,,,0,,,Seoul,Mapo-gu,Yeomni-dong,20100617.0,
11440,4139598,토정로32길,Tojeong-ro 32-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139598,토정로32길,Tojeong-ro 32-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139598,토정로32길,Tojeong-ro 32-gil,2,서울특별시,마포구,1,106.0,토정동,,,0,,,Seoul,Mapo-gu,Tojeong-dong,20100617.0,
11440,4139599,토정로33길,Tojeong-ro 33-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139599,토정로33길,Tojeong-ro 33-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139600,토정로35길,Tojeong-ro 35-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139600,토정로35길,Tojeong-ro 35-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139602,토정로37가길,Tojeong-ro 37ga-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139602,토정로37가길,Tojeong-ro 37ga-gil,1,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139603,토정로37길,Tojeong-ro 37-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139603,토정로37길,Tojeong-ro 37-gil,1,서울특별시,마포구,1,104.0,도화동,,,0,,,Seoul,Mapo-gu,Dohwa-dong,20100617.0,
11440,4139603,토정로37길,Tojeong-ro 37-gil,2,서울특별시,마포구,1,105.0,용강동,,,0,,,Seoul,Mapo-gu,Yonggang-dong,20100617.0,
11440,4139603,토정로37길,Tojeong-ro 37-gil,3,서울특별시,마포구,1,109.0,염리동,,,0,,,Seoul,Mapo-gu,Yeomni-dong,20100617.0,
11440,4139604,토정로3길,Tojeong-ro 3-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139604,토정로3길,Tojeong-ro 3-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139605,토정로3안길,Tojeong-ro 3an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139605,토정로3안길,Tojeong-ro 3an-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139606,토정로4길,Tojeong-ro 4-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139606,토정로4길,Tojeong-ro 4-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139606,토정로4길,Tojeong-ro 4-gil,2,서울특별시,마포구,1,118.0,당인동,,,0,,,Seoul,Mapo-gu,Dangin-dong,20100617.0,
11440,4139607,토정로4안길,Tojeong-ro 4an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139607,토정로4안길,Tojeong-ro 4an-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139608,토정로5길,Tojeong-ro 5-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139608,토정로5길,Tojeong-ro 5-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139609,토정로9길,Tojeong-ro 9-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139609,토정로9길,Tojeong-ro 9-gil,1,서울특별시,마포구,1,115.0,상수동,,,0,,,Seoul,Mapo-gu,Sangsu-dong,20100617.0,
11440,4139610,포은로2가길,Poeun-ro 2ga-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139610,포은로2가길,Poeun-ro 2ga-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139611,포은로2길,Poeun-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139611,포은로2길,Poeun-ro 2-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139612,포은로2나길,Poeun-ro 2na-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139612,포은로2나길,Poeun-ro 2na-gil,1,서울특별시,마포구,1,122.0,합정동,,,0,,,Seoul,Mapo-gu,Hapjeong-dong,20100617.0,
11440,4139613,포은로5길,Poeun-ro 5-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139613,포은로5길,Poeun-ro 5-gil,1,서울특별시,마포구,1,123.0,망원동,,,0,,,Seoul,Mapo-gu,Mangwon-dong,20100617.0,
11440,4139614,포은로6길,Poeun-ro 6-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139614,포은로6길,Poeun-ro 6-gil,1,서울특별시,마포구,1,123.0,망원동,,,0,,,Seoul,Mapo-gu,Mangwon-dong,20100617.0,
11440,4139615,포은로8길,Poeun-ro 8-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139615,포은로8길,Poeun-ro 8-gil,1,서울특별시,마포구,1,123.0,망원동,,,0,,,Seoul,Mapo-gu,Mangwon-dong,20100617.0,
11440,4139616,홍익로2길,Hongik-ro 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139616,홍익로2길,Hongik-ro 2-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139617,홍익로3길,Hongik-ro 3-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139617,홍익로3길,Hongik-ro 3-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139618,홍익로5길,Hongik-ro 5-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139618,홍익로5길,Hongik-ro 5-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139619,홍익로5안길,Hongik-ro 5an-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139619,홍익로5안길,Hongik-ro 5an-gil,1,서울특별시,마포구,1,120.0,서교동,,,0,,,Seoul,Mapo-gu,Seogyo-dong,20100617.0,
11440,4139620,홍익로6길,Hongik-ro 6-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139620,홍익로6길,Hongik-ro 6-gil,1,서울특별시,마포구,1,121.0,동교동,,,0,,,Seoul,Mapo-gu,Donggyo-dong,20100617.0,
11440,4139621,환일1길,Hwanil 1-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139621,환일1길,Hwanil 1-gil,1,서울특별시,마포구,1,101.0,아현동,,,0,,,Seoul,Mapo-gu,Ahyeon-dong,20100617.0,
11440,4139622,환일2길,Hwanil 2-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139622,환일2길,Hwanil 2-gil,1,서울특별시,마포구,1,101.0,아현동,,,0,,,Seoul,Mapo-gu,Ahyeon-dong,20100617.0,
11440,4139623,환일4길,Hwanil 4-gil,0,서울특별시,마포구,2,,,,,0,,,Seoul,Mapo-gu,,20100617.0,
11440,4139623,환일4길,Hwanil 4-gil,1,서울특별시,마포구,1,101.0,아현동,,,0,,,Seoul,Mapo-gu,Ahyeon-dong,20100617.0,
